0.0
0.0
0.83
1.0
0.0
0.0
0.0
2.90649243e-10
1.38966641e-07
-1.3248513e-05
2.24423917e-03
-1.1341913e-02
-9.8838858e-03
-1.1926404e-02
-3.7472164e-01
3.80563970e-02
2.53885438e-01
7.66090202e-01
3.92622008e-01
2.50583959e-05
-3.9278422e-01
-3.9276441e-01
2.14985788e-06
-3.9274756e-01
-3.9272731e-01
-1.8097891e-06
-6.3992473e-05
-5.3863672e-06
1.13972388e-03
-3.7356597e-01
-6.0445970e-05
-5.4254108e-06
1.09721610e-03
-3.7360841e-01
9.80404740e-02
-2.9284987e-01
-7.6628226e-01
-1.7206868e-05
3.88561751e-04
6.20935664e-05
3.79712077e-05
-7.6237830e-04
-1.4455591e-04
-4.7848693e-09
1.65276528e-07
1.07444812e-04
2.24329842e-03
1.13518959e-02
9.89801244e-03
1.19448544e-02
-3.7472164e-01
3.80563970e-02
2.53885442e-01
7.66090218e-01
3.92622134e-01
-3.3564464e-05
-3.9278786e-01
-3.9276796e-01
-8.1943959e-07
-3.9274416e-01
-3.9272400e-01
1.15905694e-06
-6.3979390e-05
-5.3953078e-06
1.14217181e-03
-3.7356352e-01
9.80404694e-02
-2.9284986e-01
-7.6628223e-01
-6.0469901e-05
-5.4165045e-06
1.09498557e-03
-3.7361065e-01
-1.7038556e-05
3.89156279e-04
6.21972475e-05
3.80568807e-05
-7.6280792e-04
-1.4466097e-04
